;title;year;conc;poptype
6034;Schmidt 2018;2018;['compare', 'characteristic', 'populist', 'party', 'communication', 'gain', 'insight', 'party-specific', 'variation', 'populist', 'communication', 'style', 'country', 'statistically', 'test', 'assumption', 'linear', 'ols', 'regression', 'calculate'];nationalist
6035;Schmidt 2018;2018;['overall', 'trend', 'party', 'position', 'effect', 'populism', 'apart', 'country-specific', 'appearance', 'Measurement_', '_Data_Source_and_Measurement_of_Populist_Communication', 'test', 'assumption', 'discuss', 'press', 'release', 'political', 'party', 'reach', 'more_than_3_%'];nationalist
6036;Schmidt 2018;2018;['release', 'identify', 'party', 'specific', 'political', 'actor', 'consider', 'unit', 'analysis', 'encompass', 'populism', 'three', 'variable', 'people', 'reference', 'elite', 'critique', 'construct', 'base', 'definition'];exclusive
6037;Schmidt 2018;2018;['populist', 'communication', 'style', 'element', 'comprise', 'percentage', 'value', 'press', 'release', 'contain', 'populism', 'press', 'release', 'feature', 'people', 'reference', 'anti-elitist', 'statement', 'proportion', 'total'];exclusive
6038;Schmidt 2018;2018;['period', 'prior', 'EP', 'election', 'assign', 'party', 'respectively', 'create', 'general', 'scale', 'populist', 'communication', 'popcom', 'line', 'create', 'scale', 'anti-elitist', 'populist', 'communication', 'style'];exclusive
6039;Schmidt 2018;2018;['general', 'scale', 'populist', 'communication', 'popcom', 'line', 'create', 'scale', 'anti-elitist', 'populist', 'communication', 'style', 'assign', 'party', 'percentage', 'value', 'press', 'release', 'contain', 'anti-elitist'];exclusive
6040;Schmidt 2018;2018;['style', 'assign', 'party', 'percentage', 'value', 'press', 'release', 'contain', 'anti-elitist', 'populism', 'respectively', 'proportion', 'total', 'number', 'press', 'release', 'party', 'populist', 'communication', 'consider'];exclusive
6041;Schmidt 2018;2018;['anti-elitist', 'populism', 'respectively', 'proportion', 'total', 'number', 'press', 'release', 'party', 'populist', 'communication', 'consider', 'anti-elitist', 'press', 'release', 'contain', 'people', 'reference', 'anti-establishment', 'stance'];exclusive
6042;Schmidt 2018;2018;['people', 'reference', 'irrespective', 'additional', 'elite', 'critique', 'two', 'scale', 'generate', 'assess', 'populist', 'press', 'release', 'feature', 'people', 'reference', 'direct', 'people', 'NATpop', 'EU'];nationalist
6043;Schmidt 2018;2018;['mandatory', 'press', 'release', 'feature', 'additional', 'anti-establishment', 'element', 'exclude', 'thin', 'populism', 'scale', 'eventually', 'two', 'scale', 'create', 'determine', 'populist', 'press', 'release', 'feature'];exclusive
6044;Schmidt 2018;2018;['element', 'exclude', 'thin', 'populism', 'scale', 'eventually', 'two', 'scale', 'create', 'determine', 'populist', 'press', 'release', 'feature', 'criticism', 'elite', 'NATantiest', 'european', 'elite', 'EUantiest'];nationalist
6045;Schmidt 2018;2018;['people', 'reference', 'existence', 'absence', 'element', 'relevant', 'two', 'scale', 'contrast', 'populism', 'scale', 'party', 'assign', 'percentage', 'value', 'press', 'release', 'contain', 'elite', 'critique'];exclusive
6046;Schmidt 2018;2018;['10', 'extreme', 'analysis', 'create', 'three', 'dummy', 'variable', 'able', 'compare', 'populist', 'communication', 'style', 'left-', 'party', 'generally', 'fringe', 'centre', 'party', 'classify'];right-wing
6047;Schmidt 2018;2018;['populist', 'communication', 'style', 'press', 'release', 'Figure', '1', 'four', 'country', 'usage', 'populism', 'slightly', 'pronounce', 'party', 'fringe', 'political', 'spectrum', 'populism', 'party', 'pole'];radical
6048;Schmidt 2018;2018;['four', 'country', 'usage', 'populism', 'slightly', 'pronounce', 'party', 'fringe', 'political', 'spectrum', 'populism', 'party', 'pole', 'political', 'spectrum', 'element', 'people', 'reference', 'elite', 'critique'];radical
6049;Schmidt 2018;2018;['position', 'political', 'spectrum', 'country-specific', 'center', 'ground', 'indicate', 'figure', '2', 'percentage', 'populist', 'press', 'release', 'explicitly', 'address', 'demos', 'EU', 'party', 'note', 'party'];nationalist
6050;Schmidt 2018;2018;['direct', 'significantly', 'elite', 'critique', 'EU', 'establishment', 'partly', 'confirm', 'furthermore', 'usage', 'populism', 'feature', 'appeal', 'people', 'EU', 'significantly', 'differ', 'party', 'fringe', 'mainstream'];radical
6051;Schmidt 2018;2018;['party', 'confirm', 'result', 'rule', 'party', 'almost_22_%', 'point', 'low', 'overall', 'populism', 'scale', 'opposition', 'non-governing', 'party', 'line', 'h4', 'matter', 'apply', 'anti-elitist', 'populism'];right-wing
6052;Schmidt 2018;2018;['contrary', 'expectation', 'state', 'H5a', 'party', 'obviously', 'use', 'significantly', 'element', 'populism', 'irrespective', 'crisis-ridden', 'environment', 'eventually', 'reason', 'favour', 'french', 'greek', 'party', 'apply'];exclusive
6053;Schmidt 2018;2018;['positive', 'coefficient', 'usage', 'establishment', 'critique', 'affirm', 'trend', 'nationally', 'orient', 'populism', 'environment', 'crisis-hit', 'country', 'previous', 'study', 'show', 'french', 'greek', 'party', 'incline'];nationalist
6054;Schmidt 2018;2018;['finding', 'populist', 'party', 'communication', 'appear', 'pronounce', 'fringe', 'political', 'spectrum', 'compare', 'populism', 'mainstream', 'government', 'party', 'finding', 'line', 'previous', 'finding', 'relationship', 'populism'];radical
6055;Schmidt 2018;2018;['populism', 'mainstream', 'government', 'party', 'finding', 'line', 'previous', 'finding', 'relationship', 'populism', 'show', 'descriptive', 'result', 'fringe', 'party', 'inclined', 'employ', 'populist', 'rhetoric', 'considerable'];radical
6056;Schmidt 2018;2018;['relationship', 'populism', 'show', 'descriptive', 'result', 'fringe', 'party', 'inclined', 'employ', 'populist', 'rhetoric', 'considerable', 'extent', 'populism', 'mainstream', 'party', 'particularly', 'France', 'Greece', 'populism'];radical
6057;Schmidt 2018;2018;['eventually', 'transform', 'entire', 'party', 'system', 'called', 'populist', 'democracy', 'country', 'party', 'populism', 'basically', 'compose', 'reference', 'people', 'establishment', 'critique', 'element', 'significantly', 'populist'];exclusive
6058;Schmidt 2018;2018;['perception', 'represent', 'party', 'family', 'result', 'study', 'allow', 'explanation', 'aspect', 'populism', 'remain', 'unclear', 'condition', 'political', 'party', 'select', 'populist', 'communication', 'style', 'direct'];nationalist
6059;Schmidt 2018;2018;['explanation', 'aspect', 'populism', 'remain', 'unclear', 'condition', 'political', 'party', 'select', 'populist', 'communication', 'style', 'direct', 'european', 'community', 'multivariate', 'analysis', 'reveal', 'significant', 'difference'];nationalist
6060;Schmidt 2018;2018;['pertain', 'usage', 'appeal', 'european', 'demos', 'party-specific', 'frequency', 'distribution', 'suggest', 'pro-european', 'populism', 'vein', 'existent', 'political', 'party', 'appear', 'slightly', 'pronounced', 'party', 'represent'];inclusive
6061;Schmidt 2018;2018;['appear', 'slightly', 'pronounced', 'party', 'represent', 'european', 'identity', 'emergence', 'border-transcending', 'populist', 'communication', 'style', 'turn', 'actually', 'arouse', 'enhance', 'european', 'sense', 'community', 'fundamental'];inclusive
6062;Schmidt 2018;2018;['study', 'contrary', 'intuitive', 'expectation', 'rhetoric', 'exclusivity', 'group', 'barely', 'take', 'place', 'populist', 'party', 'communication', 'say', 'sovereign', 'debt', 'crisis', 'enforce', 'rhetorical', 'european'];exclusive
6063;Bakker, Rooduijn, Schumacher 2015;2015;['evidence', 'find', 'hypothesis', 'the_United_States', 'Netherlands', 'Germany', 'relationship', 'low', 'agreeableness', 'voting', 'populist', 'party', 'robust', 'control', 'personality', 'trait', 'sociodemographic', 'characteristic', 'ideology', 'explanation'];authoritatian
6064;Bakker, Rooduijn, Schumacher 2015;2015;['robust', 'control', 'personality', 'trait', 'sociodemographic', 'characteristic', 'ideology', 'explanation', 'success', 'populism', 'personality', 'trait', 'account', 'keyword', 'populism', 'personality', 'agreeableness', 'vote', 'behaviour', 'Introduction'];authoritatian
6065;Bakker, Rooduijn, Schumacher 2015;2015;['argument', 'survey', 'evidence', 'the_United_States', 'Netherlands', 'Germany', 'country', 'diverse', 'set', 'successful', 'populist', 'antigovernment', 'Tea_Party', 'the_United_States', 'welfare', 'chauvinist', 'anti-immigrant', 'PVV', 'Netherlands', 'Linke'];left-wing
6066;Bakker, Rooduijn, Schumacher 2015;2015;['background', 'Big', 'trait', 'find', 'systematic', 'evidence', 'independent', 'effect', 'agreeableness', 'populist', 'voting', 'important', 'finding', 'demonstrate', '1', 'populist', 'voter', 'personality', 'supporter'];authoritatian
6067;Bakker, Rooduijn, Schumacher 2015;2015;['evidence', 'independent', 'effect', 'agreeableness', 'populist', 'voting', 'important', 'finding', 'demonstrate', '1', 'populist', 'voter', 'personality', 'supporter', 'fascist', 'outfit', '2', 'populist', 'voting', 'irrational'];authoritatian
6068;Bakker, Rooduijn, Schumacher 2015;2015;['demonstrate', '1', 'populist', 'voter', 'personality', 'supporter', 'fascist', 'outfit', '2', 'populist', 'voting', 'irrational', 'protest', 'voting', 'claim', 'Billiet_&_Witte', '1995', 'protest', 'action', 'congruent'];authoritatian
6069;Bakker, Rooduijn, Schumacher 2015;2015;['irrational', 'protest', 'voting', 'claim', 'Billiet_&_Witte', '1995', 'protest', 'action', 'congruent', 'personality', 'populist', 'vote', 'right-', 'populist', 'party', 'movement', 'fully', 'understand', 'personality', 'voter'];left-wing
6070;Bakker, Rooduijn, Schumacher 2015;2015;['Billiet_&_Witte', '1995', 'protest', 'action', 'congruent', 'personality', 'populist', 'vote', 'right-', 'populist', 'party', 'movement', 'fully', 'understand', 'personality', 'voter', 'take', 'consideration', 'populism', 'scholar'];left-wing
6071;Bakker, Rooduijn, Schumacher 2015;2015;['populist', 'party', 'movement', 'fully', 'understand', 'personality', 'voter', 'take', 'consideration', 'populism', 'scholar', 'increasingly', 'agree', 'substantive', 'ideational', 'definition', 'populism', 'Mudde_&_Rovira_Kaltwasser', '2012', 'prototypical'];left-wing
6072;Bakker, Rooduijn, Schumacher 2015;2015;['academic', 'writer', 'medium', 'elite', 'journalist', 'legal', 'elite', 'judge', 'accord', 'definition', 'populism', 'leave', 'progressive', 'conservative', 'populism', 'combine', 'different', 'host', 'ideology', 'the_Tea_Party'];right-wing
6073;Bakker, Rooduijn, Schumacher 2015;2015;['legal', 'elite', 'judge', 'accord', 'definition', 'populism', 'leave', 'progressive', 'conservative', 'populism', 'combine', 'different', 'host', 'ideology', 'the_Tea_Party', 'romantic', 'vision', 'original', 'lean_state', 'combine'];right-wing
6074;Bakker, Rooduijn, Schumacher 2015;2015;['dominance', 'Big', 'socioeconomic', 'background', 'first', 'explanation', 'low', 'agreeable', 'vote', 'populist', 'party', 'individual', 'social-conservative', 'ideology', 'describe', 'low', 'agreeable', 'Gerber_et_al_._2010', 'low', 'agreeable'];right-wing
6075;Bakker, Rooduijn, Schumacher 2015;2015;['agreeable', 'Gerber_et_al_._2010', 'low', 'agreeable', 'likely', 'vote', 'party', 'Schoen_&_Schumann', '2007', 'populist', 'party', 'host', 'conservative', 'agenda', 'populist', 'party', 'combine', 'anti-establishment', 'message'];right-wing
6076;Bakker, Rooduijn, Schumacher 2015;2015;['the_1980s', 'expect', 'ideology', 'predict', 'populist', 'voting', 'populist', 'party', 'populist', 'host', 'ideology', 'follow', 'reasoning', 'expect', 'low', 'agreeableness', 'explain', 'populist', 'party'];right-wing
6077;Bakker, Rooduijn, Schumacher 2015;2015;['population', 'Adorno_et_al_.', '1950', 'research', 'personality', 'Feldman', '2003', 'argue', 'section', 'populism', 'populist', 'party', 'standpoint', 'common', 'denominator', 'populist', 'party', 'study', 'find'];authoritatian
6078;Bakker, Rooduijn, Schumacher 2015;2015;['Adorno_et_al_.', '1950', 'research', 'personality', 'Feldman', '2003', 'argue', 'section', 'populism', 'populist', 'party', 'standpoint', 'common', 'denominator', 'populist', 'party', 'study', 'find', 'positive'];authoritatian
6079;Bakker, Rooduijn, Schumacher 2015;2015;['2012', 'populist', 'party', 'Denmark', 'Switzerland', 'Dunn', '2015', 'correlate', 'support', 'populist', 'party', 'Austria', 'Netherlands', 'Belgium', 'Dunn', '2015', 'conceptually', 'tension', 'exist', 'anti-establishment'];authoritatian
6080;Bakker, Rooduijn, Schumacher 2015;2015;['Austria', 'Netherlands', 'Belgium', 'Dunn', '2015', 'conceptually', 'tension', 'exist', 'anti-establishment', 'core', 'populism', 'difficult', 'individual', 'obedient', 'authority', 'support', 'party', 'oppose', 'authority', 'sum'];authoritatian
6081;Bakker, Rooduijn, Schumacher 2015;2015;['authority', 'support', 'party', 'oppose', 'authority', 'sum', 'match', 'host', 'ideology', 'populist', 'party', 'tension', 'anti-establishment', 'posture', 'common', 'denominator', 'populist', 'party', 'third', 'add'];authoritatian
6082;Bakker, Rooduijn, Schumacher 2015;2015;['Schoen_&_Schumann', '2007', 'Gerber_et_al_._2010', 'specifically', 'expect', 'observe', 'negative', 'association', 'Openness', 'support', 'populist', 'party', 'host', 'ideology', 'the_Tea_Party', 'PVV', 'expect', 'positive', 'association', 'Openness'];right-wing
6083;Bakker, Rooduijn, Schumacher 2015;2015;['turn', 'populist', 'party', 'host', 'ideology', 'order', 'Agreeableness', 'associate', 'support', 'populist', 'party', 'irrespective', 'host', 'ideology', 'study', '3', 'agreeableness', 'populism', 'Germany', 'voting'];left-wing
6084;Bakker, Rooduijn, Schumacher 2015;2015;['scorer', 'Agreeableness', '0', 'effect', 'substantive', 'large', 'effect', 'economic', 'attitude', 'vote', 'populist', 'party', 'specifically', 'respondent', 'economic', 'attitude', '5th', 'percentile', 'likely', 'vote'];left-wing
6085;Bakker, Rooduijn, Schumacher 2015;2015;['function', 'combination', 'specific', 'context', 'personality', 'third', 'solid', 'link', 'agreeableness', 'populist', 'voting', 'time', 'populist', 'voter', 'agreeable', 'continue', 'support', 'party', 'integrate', 'political'];authoritatian
6086;Rooduijn 2018b;2018;['increasingly', 'popular', 'widespread', 'field', 'face', 'tricky', 'challenge', 'first', 'easy', 'confuse', 'populism', 'related', 'concept', 'like', 'instance', 'euroscepticism', 'bring', 'risk', 'sloppy', 'conceptualisation'];nativist
6087;Rooduijn 2018b;2018;['euroscepticism', 'bring', 'risk', 'sloppy', 'conceptualisation', 'result', 'invalid', 'inference', 'second', 'populism', 'research', 'remain', 'relatively', 'detach', 'adjacent', 'field', 'fruitful', 'fertilisation', 'literature', 'uncommon'];nativist
6088;Rooduijn 2018b;2018;['actor', 'politician', 'party', 'general', 'shift', 'supply', 'political', 'spectrum', 'demand', 'voter', 'populist', 'party', 'common', 'pauwel', '2014', 'know', 'great', 'deal', 'come', 'electorate'];right-wing
6089;Rooduijn 2018b;2018;['element', 'person', 'idea', 'fundamentally', 'threaten', 'homogenous', 'nation-state', 'Mudde', '2007', '19', 'populism', 'concern', 'vertical', 'relationship', 'people', 'horizontal', 'antagonism', 'dangerous', 'Bonikowski', '2017'];nationalist
6090;Rooduijn 2018b;2018;['mainstream', 'party', 'immigration', 'position', 'make', 'sense', 'focus', 'central', 'concept', 'populism', 'populism', 'expect', 'affect', 'mainstream', 'party', 'immigration', 'position', 'word', 'researcher'];nativist
6091;Rooduijn 2018b;2018;['immigration', 'position', 'make', 'sense', 'focus', 'central', 'concept', 'populism', 'populism', 'expect', 'affect', 'mainstream', 'party', 'immigration', 'position', 'word', 'researcher', 'emphasise', 'concept'];nativist
6092;Rooduijn 2018b;2018;['understand', 'phenomena', 'like', 'Brexit', 'Trump', 'understanding', 'phenomenon', 'essential', 'importance', 'assess', 'populism', 'associate', 'related', 'ideology', 'message', 'like', 'euroscepticism', 'unfortunately', 'fruitful', 'fertilisation'];nativist
6093;Rooduijn 2018b;2018;['research', 'remain', 'detached', 'adjacent', 'literature', 'result', 'know', 'relatively', 'little', 'exactly', 'populism', 'relate', 'concept', 'like', 'euroscepticism', 'uncommon', 'theory', 'hypothesis', 'populism', 'research'];nativist
6094;Rooduijn 2018b;2018;['exactly', 'populism', 'relate', 'concept', 'like', 'euroscepticism', 'uncommon', 'theory', 'hypothesis', 'populism', 'research', 'inform', 'research', 'field', 'instance', 'literature', 'anti-politicalestablishment', 'party', 'Abedi', 'party'];nativist
6095;Rooduijn 2018b;2018;['conceptually', 'important', 'realise', 'lot', 'common', 'future', 'study', 'want', 'look', 'extent', 'populism', 'relate', 'concept', 'relate', 'concrete', 'manifestation', 'in-group', 'out-group', 'thinking', 'case'];nativist
6096;Rooduijn 2018b;2018;['research', 'far', 'identify', 'lacuna', 'weakness', 'discuss', 'two', 'main', 'challenge', 'literature', 'populism', 'first', 'challenge', 'easy', 'confuse', 'populism', 'related', 'concept', 'like', 'euroscepticism'];nativist
6097;Rooduijn 2018b;2018;['discuss', 'two', 'main', 'challenge', 'literature', 'populism', 'first', 'challenge', 'easy', 'confuse', 'populism', 'related', 'concept', 'like', 'euroscepticism', 'highly', 'problematic', 'lead', 'confusion', 'increase'];nativist
6098;Marcos-Marne et al. 2020b;2020;['non-populist', 'partner', 'form', 'coalition', 'government', 'lead', 'the_Socialist_Workers_’_Party', 'PSOE', 'second', 'potential', 'populist', 'partner', 'Podemos', 'compete', 'electoral', 'platform', 'clearly', 'orient', 'aspect', 'facilitate'];left-wing
6099;Marcos-Marne et al. 2020b;2020;['relatively', 'new', 'issue', 'dimension', 'impact', 'difficult', 'distinguish', 'equally', 'new', 'populist', 'discourse', 'spatial', 'analysis', 'base', 'euclidean', 'representation', 'space', 'competition', 'take', 'account'];right-wing
6100;Marcos-Marne et al. 2020b;2020;['ment', 'formation', 'explain', 'reference', 'populist', 'dimension', 'se', 'traditional', 'definition', 'conflate', 'populism', 'specific', 'issue', 'position', 'many_year', 'scholar', 'associate', 'populism', 'macroeconomic', 'policy'];left-wing
6101;Marcos-Marne et al. 2020b;2020;['traditional', 'definition', 'conflate', 'populism', 'specific', 'issue', 'position', 'many_year', 'scholar', 'associate', 'populism', 'macroeconomic', 'policy', 'statist', 'policy', 'economic', 'development', 'heterodox', 'structural', 'adjustment'];left-wing
6102;Marcos-Marne et al. 2020b;2020;['dimension', 'new', 'libertarian-authoritarian', 'axis', 'competition', 'exist', 'spatial', 'analysis', 'success', 'populist', 'party', 'rely', 'two', 'dimension', 'Bornschier', '2019', '3', 'ideational', 'approach', 'new'];right-wing
6103;Marcos-Marne et al. 2020b;2020;['speak', 'limited', 'number', 'issue', 'Freeden', '2017', 'Aslanidis_,_2015', 'thin', 'transitory', 'nature', 'populist', 'discourse', 'mean', 'combine', 'traditional', 'ideology', 'comprehensive', 'programmatic', 'content', 'populist'];right-wing
6104;Marcos-Marne et al. 2020b;2020;['relatively', 'new', 'issue', 'dimension', 'impact', 'difficult', 'distinguish', 'equally', 'new', 'populist', 'discourse', 'example', 'seminal', 'analysis', 'populist', 'coalition', 'Europe', 'de_Lange', '2012'];right-wing
6105;Marcos-Marne et al. 2020b;2020;['difficult', 'distinguish', 'equally', 'new', 'populist', 'discourse', 'example', 'seminal', 'analysis', 'populist', 'coalition', 'Europe', 'de_Lange', '2012', 'find', 'standard', 'office', 'policy-seeking', 'premise', 'able'];right-wing
6106;Marcos-Marne et al. 2020b;2020;['force', 'government', 'five', 'european', 'democracy', 'two', 'main', 'reason', 'first', 'populist', 'force', 'junior', 'partner', 'easily', 'control', 'mainstream', 'party', 'alternative', 'non-populist'];right-wing
6107;Marcos-Marne et al. 2020b;2020;['populist', 'force', 'junior', 'partner', 'easily', 'control', 'mainstream', 'party', 'alternative', 'non-populist', 'partner', 'large', 'capacity', 'influence', 'coalition', 'office-seeking', 'consideration', 'second', 'distance', 'populist'];right-wing
6108;Marcos-Marne et al. 2020b;2020;['party', 'policy', 'seeking', 'consideration', 'de_Lange', '2012', '900', 'situation', 'change', 'emergence', 'left-populist', 'force', 'southern_european', 'country', 'compete', 'largely', 'issue', 'dimension', 'traditionally', 'shape'];left-wing
6109;Marcos-Marne et al. 2020b;2020;['interest', 'multiple', 'representative', 'survey', 'perform', 'between_2015_', '_and_2017', 'crisis', 'subside', 'populist', 'attitude', 'strong', 'predictor', 'electoral', 'behavior', 'Hauwaert', 'Kessel', '2017', '.', '2020'];nationalist
6110;Marcos-Marne et al. 2020b;2020;['progressively', 'abandon', 'favor', 'positioning', 'Rodríguez_Teruel', 'Barrio', '2016', 'Barber_�_a_et_al_.', '2018', 'populist', 'Ciudadanos', 'status', 'newcomer', 'allow', 'depict', 'Podemos', 'block', 'expansion', 'Podemos'];right-wing
6111;Marcos-Marne et al. 2020b;2020;['Podemos', 'space', 'Sola', 'Rendueles', '2018', 'evolution', 'IU', 'adopt', 'weak', 'populist', 'tone', 'economic', 'crisis', '.', '2019', 'understand', 'strategy', 'compete', 'Podemos', 'later'];left-wing
6112;Marcos-Marne et al. 2020b;2020;['appendix', 'Table', 'OA', 'PP', 'party', 'hold', 'initiative', 'June_2016', 'incorporate', 'third', 'populist', 'dimension', 'alter', 'order', 'preference', 'populist', 'party', 'distant', 'left-right', 'center-'];radical
6113;Marcos-Marne et al. 2020b;2020;['initiative', 'June_2016', 'incorporate', 'third', 'populist', 'dimension', 'alter', 'order', 'preference', 'populist', 'party', 'distant', 'left-right', 'center-', 'periphery', 'aspect', 'obvious', 'IU', 'Podemos', 'preferred'];radical
6114;Marcos-Marne et al. 2020b;2020;['distinguish', 'impact', 'populism', 'traditional', 'issue', 'dimension', 'arguably', 'new', 'dimension', 'time', 'populist', 'populist', 'face', 'similar', 'challenge', 'attempt', 'join', 'coalition', 'traditional'];right-wing
6115;Marcos-Marne et al. 2020b;2020;['populism', 'traditional', 'issue', 'dimension', 'arguably', 'new', 'dimension', 'time', 'populist', 'populist', 'face', 'similar', 'challenge', 'attempt', 'join', 'coalition', 'traditional', 'party', 'question'];right-wing
6116;Marcos-Marne et al. 2020b;2020;['one', 'idea', 'tional', 'approach', 'add', 'test', 'implement', 'Spain', 'absence', 'populist', 'party', 'scholar', 'analyze', 'greek', 'italian', 'coalition', 'formal', 'technique', 'survey', 'datum'];right-wing
6117;Marcos-Marne et al. 2020b;2020;['opinion', 'datum', 'point', 'direction', '.', '2019', '13', '2015', '2016', 'populist', 'party', 'exist', 'Spain', 'Alonso', 'Kaltwasser', '2015', '2019', 'existence', 'party', 'clear'];right-wing
6118;Marcos-Marne et al. 2020b;2020;['2019', 'existence', 'party', 'clear', 'preliminary', 'study', 'suggest', 'VOX', 'party', 'populist', 'pardos-prado', '2019', 'Ferreira', '2019', '14', 'Speeches', 'S', 'anchez', '2018–2019', 'government'];right-wing
6119;Karmazin, Hynek 2020;2020;['great', 'power', 'Russia', 'the_United_States', 'China', 'study', 'intermestic', 'conﬁguration', 'link', 'domestic', 'populism', 'presidential', 'power', 'leader', 'express', 'strategic', 'narrative', 'state', 'international', 'revisionist'];nationalist
6120;Karmazin, Hynek 2020;2020;['Putin', 'largely', 'focus', 'hollow', 'state–societal', 'dynamic', 'politic', 'repeatedly', 'distance', 'populism', 'Van', 'Herpen', 'Putin', 'exhibit', 'characteristic', 'successful', 'populist', 'charismatic', 'leader', 'stand'];nationalist
6121;Dennison, Geddes 2019;2019;['eliminate', 'tradition', 'override', 'universalist', 'policy', 'undermine', 'cultural', 'homogeneity', 'arise', 'consider', 'populist', 'offence', 'social', 'nature', 'human', 'unlike', 'economic', 'insecurity', 'theory', 'cultural'];right-wing
6122;Dennison, Geddes 2019;2019;['2016', 'Sweden', '0_', '_20', '80_', '_2005', '2007_2009_2011', '2014_2016', 'U.K.', 'vote', 'populist', 'immigration', 'important', 'issue', 'figure', '3', 'correlation', 'percentage', 'list', 'immigration'];right-wing
6123;Katsambekis 2017;2017;['medium', 'populism', 'real', 'threat', 'mainstream', 'democracy', 'note', 'Painter', 'the_New_Statesman', '22_March_2013', 'populism', 'tear', 'Europe', 'apart', 'read', 'editorial', 'La_Raz_�', 'british', 'referendum', '25_June_2016'];right-wing
6124;Katsambekis 2017;2017;['tear', 'Europe', 'apart', 'read', 'editorial', 'La_Raz_�', 'british', 'referendum', '25_June_2016', 'populist', 'loose', 'drag', 'Western_Europe', 'downfall', 'stress', 'Spiegel', 'the_next_day', '26_June_2016', 'similar', 'headline'];right-wing
6125;Katsambekis 2017;2017;['citizen', 'uphold', 'democracy', 'promise', 'popular', 'sovereignty', 'power', 'people', 'people', 'turn', 'populist', 'challenger', 'outsider', 'overly', 'extremist', 'wrong', 'democratic', 'representational', 'system', 'work'];radical
6126;Katsambekis 2017;2017;['ﬁgure', 'Haider', 'Pim_Fortuyn', 'Wilders', 'enter', 'spotlight', 'numerous', 'example', 'well-known', 'alleged', 'populist', 'signiﬁcant', 'electoral', 'gain', 'period', 'today', 'populist', 'political', 'spectrum', 'appear'];right-wing
6127;Katsambekis 2017;2017;['numerous', 'example', 'well-known', 'alleged', 'populist', 'signiﬁcant', 'electoral', 'gain', 'period', 'today', 'populist', 'political', 'spectrum', 'appear', 'consolidate', 'position', 'renew', 'FN', 'Marine', 'Le'];right-wing
6128;Katsambekis 2017;2017;['Hungary', 'little', 'challenged', 'add', 'victory', 'leave', 'camp', 'british', 'referendum', 'populist', 'politician', 'Farage', 'Johnson', 'Gove', 'play', 'key', 'role', 'signiﬁcant', 'gain', 'Alternative'];right-wing
6129;Katsambekis 2017;2017;"['AfD', 'party', 'reﬂecte', 'result', 'recent', 'local', 'election', 'Germany', 'long', 'populist', 'shadow', ""the_'_great_recession_'"", 'picture', 'evolve', 'witness', 'new', 'surge', 'characterise', 'emergence', 'populist']";right-wing
6130;Katsambekis 2017;2017;['election', 'December_2015', 'establish', 'major', 'player', 'spanish', 'political', 'system', 'context', 'populist', 'force', 'enter', 'government', 'Europe', 'appear', 'viable', 'contender', 'power', 'establish', 'main'];nationalist
6131;Katsambekis 2017;2017;['soon', 'disappear', 'leave', 'mainstream', 'party', 'peace', 'good', 'bad', 'democracy', 'prospect', 'populism', 'Europe', 'find', 'entangle', 'major', 'refugee', 'new', 'isolationism', 'rise', 'xenophobia'];nationalist
6132;Katsambekis 2017;2017;['find', 'entangle', 'major', 'refugee', 'new', 'isolationism', 'rise', 'xenophobia', 'first', 'populism', 'entail', 'discursive', 'construction', 'interpellation', 'people', 'collective', 'subject', 'key', 'actor', 'social'];nationalist
6133;Katsambekis 2017;2017;['concentrate', 'charismatic', 'leader', 'strict', 'top-down', 'hierarchy', '�', 'Argentina', 'the_Le_Pens', 'France', 'populism', 'articulated', 'demand', 'democratic', 'expansion', 'social', 'Evo', 'Morales', 'Bolivia', 'Podemos'];inclusive
6134;Katsambekis 2017;2017;['gradually', 'lean', 'path', 'Correa', 'Ecuador', 'highlight', 'chameleonic', 'nature', 'malleability', 'populism', 'tout', 'court', 'good', 'bad', 'reactionary', 'progressive', 'democratic', 'anti-democratic', 'like', 'depend'];authoritatian
6135;Katsambekis 2017;2017;['position', 'concrete', 'empirically', 'ground', 'focus', 'way', 'people', 'construct', 'context', 'populist', 'discourse', 'today', 'Europe', 'two', 'prominent', 'example', 'despite', 'difference', 'Syriza', 'Podemos'];left-wing
6136;Katsambekis 2017;2017;['build', 'public', 'appeal', 'issue', 'concern', 'socio-economic', 'sphere', 'similar', 'latin_american', 'populist-left', 'experience', 'exempliﬁed', 'leader', 'like', 'Morales', 'place', 'great', 'focus', 'give', 'voice'];inclusive
6137;Katsambekis 2017;2017;['spectrum', 'ﬁnd', 'different', 'conception', 'people', 'example', 'FN', 'France', 'the_FP€O', 'Austria', 'populist', 'party', 'favour', 'strictly', 'ethnic', 'racial', 'understanding', 'people', 'portray', 'homogeneous'];right-wing
6138;Katsambekis 2017;2017;['series', 'environmental', 'issue', 'high', 'agenda', 'context', 'present', 'afﬁnitie', 'progressive', 'populism', 'Europe', 'establish', 'overwhelmingly', 'personalistic', 'leadership', 'centralised', 'structure', 'leave', 'little', 'room'];left-wing
6139;Katsambekis 2017;2017;['racist', 'anti-semitic', 'comment', 'lead', 'commentator', 'place', 'political', 'spectrum', 'hybrid', 'populist', 'case', 'worth', 'linger', 'surely', 'interesting', 'analytically', 'challenging', 'emergent', 'populist', 'party'];right-wing
